Number,Country,Longitude,Latitude,Year,TDEP_NHX,TDEP_NOY,TDEP_SOX,RWI,TRW
51,Slovakia,19.6,48.8,2001,808.808,848.193,2088.81,1.130838055,1.34622189
51,Slovakia,19.6,48.8,2002,781.895,776.801,1807.95,1.304841554,1.588766878
51,Slovakia,19.6,48.8,2003,792.828,801.979,1578.96,0.735038855,0.992027655
52,Slovakia,19.605071,48.93434,1950,695.473,470.291,2375.24,1.01335379,1.476495686
52,Slovakia,19.605071,48.93434,1951,755.669,545.246,2870.68,0.995302634,1.479757772
52,Slovakia,19.605071,48.93434,1952,721.794,534.366,2951.68,0.831488907,1.21195111
52,Slovakia,19.605071,48.93434,1953,733.455,551.234,2819.53,0.790066274,1.143540443
52,Slovakia,19.605071,48.93434,1954,657.395,536.01,2951.68,0.754872641,1.07861073
52,Slovakia,19.605071,48.93434,1955,758.723,605.399,3114.66,0.846918039,1.227903994
52,Slovakia,19.605071,48.93434,1956,765.436,632.364,3669.62,0.960539173,1.380665988
52,Slovakia,19.605071,48.93434,1957,836.111,718.817,3864.01,1.163597088,1.62209463
52,Slovakia,19.605071,48.93434,1958,792.829,692.568,4077.68,1.101179796,1.533768765
52,Slovakia,19.605071,48.93434,1959,818.811,779.369,4285.23,1.161028391,1.627314986
52,Slovakia,19.605071,48.93434,1960,816.725,742.187,4313.6,0.951247586,1.2956608
52,Slovakia,19.605071,48.93434,1961,835.672,762.986,4604.23,1.024893528,1.412376978
52,Slovakia,19.605071,48.93434,1962,868.415,841.566,4685.4,1.010304564,1.389839566
52,Slovakia,19.605071,48.93434,1963,859.358,779.052,4766.45,1.112915707,1.513646061
52,Slovakia,19.605071,48.93434,1964,895.436,817.613,4995.38,0.994430702,1.320983167
52,Slovakia,19.605071,48.93434,1965,798.84,767.767,4596.39,0.812411478,1.106639039
52,Slovakia,19.605071,48.93434,1966,923.293,832.128,4854.94,1.160273886,1.573963473
52,Slovakia,19.605071,48.93434,1967,1005.97,948.849,5726.08,1.200921723,1.549953596
52,Slovakia,19.605071,48.93434,1968,925.682,917.505,5524.06,1.072435404,1.385835906
52,Slovakia,19.605071,48.93434,1969,986.636,938.81,6206.87,1.114175734,1.472695592
52,Slovakia,19.605071,48.93434,1970,1085.67,1076.62,6793.61,1.17683563,1.534418034
52,Slovakia,19.605071,48.93434,1971,1095.69,975.849,6511.89,0.941560337,1.255597046
52,Slovakia,19.605071,48.93434,1972,1059.07,1005.36,5975.26,1.016860218,1.313707463
52,Slovakia,19.605071,48.93434,1973,1048.89,1011.75,6014.76,0.929623003,1.199695047
52,Slovakia,19.605071,48.93434,1974,1124.53,1075.43,6128.78,0.666635529,0.875881256
52,Slovakia,19.605071,48.93434,1975,1163.31,1131.96,6471.68,0.907931028,1.145108756
52,Slovakia,19.605071,48.93434,1976,1081.37,1117.17,6323.62,0.9173487,1.140569364
52,Slovakia,19.605071,48.93434,1977,1413.68,1404.57,7669.54,1.058317441,1.342658747
52,Slovakia,19.605071,48.93434,1978,1192.1,1231.89,6425.87,0.915599702,1.172493748
52,Slovakia,19.605071,48.93434,1979,1221.12,1236.14,6572.47,1.119753249,1.35783128
52,Slovakia,19.605071,48.93434,1980,1263.71,1269.29,6474.49,0.766797686,0.967829145
52,Slovakia,19.605071,48.93434,1981,1349.8,1345.65,7231.03,1.038551466,1.29766153
52,Slovakia,19.605071,48.93434,1982,1205.73,1191.53,6057.83,0.98065342,1.24104567
52,Slovakia,19.605071,48.93434,1983,1301.6,1326.85,6397.95,1.203706086,1.490233685
52,Slovakia,19.605071,48.93434,1984,1332.22,1286.38,6575.99,1.057862931,1.284244212
52,Slovakia,19.605071,48.93434,1985,1153.48,1115.44,5216.69,0.92052332,1.12324465
52,Slovakia,19.605071,48.93434,1986,1215.94,1197.04,5577.44,1.086531453,1.291732309
52,Slovakia,19.605071,48.93434,1987,1371.27,1402.37,6231.64,0.931076196,1.072320354
52,Slovakia,19.605071,48.93434,1988,1203.28,1246.4,5532.28,0.974761072,1.128510881
52,Slovakia,19.605071,48.93434,1989,1092.36,1043.32,4309.95,0.916097881,1.081528611
52,Slovakia,19.605071,48.93434,1990,1089.54,1106.14,4750.79,0.903964356,1.050621603
52,Slovakia,19.605071,48.93434,1991,1059.94,1109.33,4563.07,0.957773022,1.064916831
52,Slovakia,19.605071,48.93434,1992,1032.58,1076.83,4250.31,1.058791355,1.206145136
52,Slovakia,19.605071,48.93434,1993,1100.74,1127.66,4085.24,0.753260136,0.879850943
52,Slovakia,19.605071,48.93434,1994,1054.73,1042.61,4064.31,1.068211585,1.132247611
52,Slovakia,19.605071,48.93434,1995,1030.59,1122.07,3768.8,0.876338677,0.947627548
52,Slovakia,19.605071,48.93434,1996,938.69,951.237,3132.61,0.710947267,0.777609336
52,Slovakia,19.605071,48.93434,1997,851.451,899.661,2778.39,0.870725699,0.961074541
52,Slovakia,19.605071,48.93434,1998,931.386,964.567,3142.43,0.890479769,0.986270974
52,Slovakia,19.605071,48.93434,1999,966.739,1035.64,3266.98,0.970474508,1.056744168
52,Slovakia,19.605071,48.93434,2000,840.265,893.57,2572.58,1.028445176,1.073289817
52,Slovakia,19.605071,48.93434,2001,841.937,921.586,2441.25,1.171004734,1.254522703
52,Slovakia,19.605071,48.93434,2002,788.06,863.044,2161.87,1.247223456,1.286522169
52,Slovakia,19.605071,48.93434,2003,892.109,972.509,2135.39,0.949684814,0.961668443
52,Slovakia,19.605071,48.93434,2004,820.292,845.098,2027.3,0.812603988,0.859353523
52,Slovakia,19.605071,48.93434,2005,709.183,731.492,1297.66,1.269504623,1.25490514
52,Slovakia,19.605071,48.93434,2006,865.179,897.225,1745.93,1.1124465,1.120840719
52,Slovakia,19.605071,48.93434,2007,791.61,788.635,1276.78,1.055737463,1.025844731
52,Slovakia,19.605071,48.93434,2008,723.218,695.114,1000.36,1.062975856,1.046928677
52,Slovakia,19.605071,48.93434,2009,769.688,688.235,1078.43,1.219190294,1.195646479
52,Slovakia,19.605071,48.93434,2010,803.924,716.276,949.16,1.033901585,0.98679371
52,Slovakia,19.605071,48.93434,2011,746.949,630.564,856.501,0.821834308,0.753350997
52,Slovakia,19.605071,48.93434,2012,798.894,619.022,861.111,0.898470276,0.840140013
52,Slovakia,19.605071,48.93434,2013,770.9,598.198,840.877,0.856847714,0.778925281
52,Slovakia,19.605071,48.93434,2014,762.882,567.707,898.907,1.013469375,0.929086533
52,Slovakia,19.605071,48.93434,2015,755.092,537.558,742.695,1.045350921,0.951623264
52,Slovakia,19.605071,48.93434,2016,779.017,532.974,837.466,1.082658558,0.986274519
52,Slovakia,19.605071,48.93434,2017,722.774,466.65,721.253,1.156670166,1.037447217
52,Slovakia,19.605071,48.93434,2018,724.746,472.394,725.389,1.235331513,1.115580877
52,Slovakia,19.605071,48.93434,2019,708.02,433.872,750.423,1.266298914,1.131913712
53,Slovakia,20.42888,48.9533,1950,638.284,396.555,1970.13,0.850809327,0.933277848
53,Slovakia,20.42888,48.9533,1951,664.77,444.892,2339.32,0.817647678,0.992277001
53,Slovakia,20.42888,48.9533,1952,673.115,446.538,2393.33,0.642364438,0.729001941
53,Slovakia,20.42888,48.9533,1953,674.134,467.714,2340.88,1.035142628,1.153986176
53,Slovakia,20.42888,48.9533,1954,584.419,449.991,2394.1,1.177412012,1.346917006
53,Slovakia,20.42888,48.9533,1955,698.294,515.389,2586.75,1.341647318,1.521621668
53,Slovakia,20.42888,48.9533,1956,684.31,523.42,2920.44,1.250158982,1.391173795
53,Slovakia,20.42888,48.9533,1957,738.456,589.862,3156.4,1.043841069,1.138883149
53,Slovakia,20.42888,48.9533,1958,701.21,572.188,3274.13,0.856053372,0.957218763
53,Slovakia,20.42888,48.9533,1959,753.697,644.362,3488.37,0.977113069,1.108134817
53,Slovakia,20.42888,48.9533,1960,733.213,615.337,3448.81,0.849981349,0.984048981
53,Slovakia,20.42888,48.9533,1961,739.589,629.317,3698.19,0.881130039,1.011761706
53,Slovakia,20.42888,48.9533,1962,794.099,702.605,3765.01,0.76886523,0.899180918
53,Slovakia,20.42888,48.9533,1963,821.286,659.339,3977.77,0.814423962,0.924775322
53,Slovakia,20.42888,48.9533,1964,835.013,685.264,4080.12,0.738302656,0.821511367
53,Slovakia,20.42888,48.9533,1965,715.704,638.123,3762.01,0.969253803,1.099806737
53,Slovakia,20.42888,48.9533,1966,850.579,702.85,4042.58,1.283050687,1.430284341
53,Slovakia,20.42888,48.9533,1967,884.387,763.758,4646.15,1.286887045,1.428343598
53,Slovakia,20.42888,48.9533,1968,838.338,772.16,4666.09,1.148615538,1.236611851
53,Slovakia,20.42888,48.9533,1969,905.408,773.123,5064.94,1.490547043,1.586958224
53,Slovakia,20.42888,48.9533,1970,959.326,836.275,5449.32,1.604004774,1.668263086
53,Slovakia,20.42888,48.9533,1971,1058.27,855.488,5540.72,1.501760174,1.6053367
53,Slovakia,20.42888,48.9533,1972,913.876,776.048,4789.48,1.532537948,1.617525603
53,Slovakia,20.42888,48.9533,1973,854.878,749.494,4429.07,1.537519463,1.668376461
53,Slovakia,20.42888,48.9533,1974,1030.33,880.058,5140.88,1.269712889,1.345593737
53,Slovakia,20.42888,48.9533,1975,1008.76,866.964,5060.78,1.335572263,1.389626248
53,Slovakia,20.42888,48.9533,1976,950.698,900.499,4999.05,0.780310763,0.840609852
53,Slovakia,20.42888,48.9533,1977,1195.83,1114.68,6102.63,1.10185426,1.178119188
53,Slovakia,20.42888,48.9533,1978,1099.07,975.63,5407.96,1.42776656,1.559907705
53,Slovakia,20.42888,48.9533,1979,1151.18,1025.21,5522.85,1.123036917,1.20560367
53,Slovakia,20.42888,48.9533,1980,1117.37,998.437,5273.18,1.231233192,1.371468202
53,Slovakia,20.42888,48.9533,1981,1125.81,1013.99,5386.18,1.440933353,1.56376012
53,Slovakia,20.42888,48.9533,1982,1104.18,972.138,5018.85,1.142028094,1.205884659
53,Slovakia,20.42888,48.9533,1983,1144.15,1064.92,5189.62,1.197563667,1.243098133
53,Slovakia,20.42888,48.9533,1984,1219.73,1063.64,5480.56,1.072830862,1.076193351
53,Slovakia,20.42888,48.9533,1985,1054.65,905.529,4326.43,1.216453216,1.267269812
53,Slovakia,20.42888,48.9533,1986,1125.28,997.572,4659.1,1.310848146,1.409257715
53,Slovakia,20.42888,48.9533,1987,1176.54,1099.67,4897.51,1.31686436,1.369323608
53,Slovakia,20.42888,48.9533,1988,1151.55,1030.72,4705.34,1.43733655,1.550682004
53,Slovakia,20.42888,48.9533,1989,974.841,833.686,3446.89,1.454388394,1.562466773
53,Slovakia,20.42888,48.9533,1990,995.984,908.532,3927.96,1.281605823,1.287860088
53,Slovakia,20.42888,48.9533,1991,1003.96,921.74,3965.33,1.241532947,1.265308284
53,Slovakia,20.42888,48.9533,1992,968.488,902.653,3676.9,0.955839751,0.950752751
53,Slovakia,20.42888,48.9533,1993,1005.49,895.369,3436.95,0.91537132,0.947095371
53,Slovakia,20.42888,48.9533,1994,902.297,823.71,3281.17,0.852528471,0.858156733
53,Slovakia,20.42888,48.9533,1995,877.326,862.56,2955.66,0.88138055,0.858810767
53,Slovakia,20.42888,48.9533,1996,892.01,803.606,2779.75,0.829127038,0.822643366
53,Slovakia,20.42888,48.9533,1997,764.513,749.701,2358.07,1.116935889,1.066291401
53,Slovakia,20.42888,48.9533,1998,879.794,827.19,2781.62,1.115975321,1.102491447
53,Slovakia,20.42888,48.9533,1999,791.63,770.367,2529.06,1.310857727,1.297726373
53,Slovakia,20.42888,48.9533,2000,758.618,736.784,2198.06,1.04196148,1.0248728
53,Slovakia,20.42888,48.9533,2001,756.302,771.717,2081.18,1.254401264,1.267712711
53,Slovakia,20.42888,48.9533,2002,700.299,699.869,1825.28,0.951826217,0.990874189
53,Slovakia,20.42888,48.9533,2003,723.471,733.621,1626.32,0.718626969,0.739180045
53,Slovakia,20.42888,48.9533,2004,701.91,664.299,1610.31,0.825254651,0.840157018
53,Slovakia,20.42888,48.9533,2005,580.246,577.161,1074.72,0.863293655,0.870885805
53,Slovakia,20.42888,48.9533,2006,718.663,720.946,1412.09,0.711766576,0.70237796
53,Slovakia,20.42888,48.9533,2007,688.434,618.795,1021.32,0.725365058,0.716524779
53,Slovakia,20.42888,48.9533,2008,614.627,544.245,786.057,0.740687196,0.713092662
53,Slovakia,20.42888,48.9533,2009,672.328,561.346,912.726,0.49733396,0.488842319
53,Slovakia,20.42888,48.9533,2010,659.4,560.806,752.907,0.594263008,0.580713503
53,Slovakia,20.42888,48.9533,2011,663.023,521.04,754.251,0.588727726,0.581471852
53,Slovakia,20.42888,48.9533,2012,680.156,507.613,760.501,0.53683895,0.53458977
53,Slovakia,20.42888,48.9533,2013,640.018,471.305,722.813,0.47174038,0.438865633
53,Slovakia,20.42888,48.9533,2014,678.621,478.297,808.864,0.503407742,0.427802796
53,Slovakia,20.42888,48.9533,2015,672.68,447.385,676.446,0.339081846,0.273958719
53,Slovakia,20.42888,48.9533,2016,663.699,431.513,731.881,0.301024201,0.24397033
53,Slovakia,20.42888,48.9533,2017,623.864,367.65,618.747,0.284134586,0.238404229
53,Slovakia,20.42888,48.9533,2018,685.526,409.277,680.863,0.291306608,0.28657601
54,Slovakia,20.162643,49.21669,1950,695.473,470.291,2375.24,1.189954216,0.817221976
54,Slovakia,20.162643,49.21669,1951,755.669,545.246,2870.68,0.999662988,0.687452525
54,Slovakia,20.162643,49.21669,1952,721.794,534.366,2951.68,1.095758541,0.729008389
54,Slovakia,20.162643,49.21669,1953,733.455,551.234,2819.53,1.092112797,0.731542117
54,Slovakia,20.162643,49.21669,1954,657.395,536.01,2951.68,0.991883966,0.670833278
54,Slovakia,20.162643,49.21669,1955,758.723,605.399,3114.66,1.024482164,0.686966365
54,Slovakia,20.162643,49.21669,1956,765.436,632.364,3669.62,0.934258607,0.615098994
54,Slovakia,20.162643,49.21669,1957,836.111,718.817,3864.01,1.220314181,0.790696986
54,Slovakia,20.162643,49.21669,1958,792.829,692.568,4077.68,0.991363652,0.648176174
54,Slovakia,20.162643,49.21669,1959,818.811,779.369,4285.23,0.909904349,0.614840856
54,Slovakia,20.162643,49.21669,1960,816.725,742.187,4313.6,0.744570622,0.494226908
54,Slovakia,20.162643,49.21669,1961,835.672,762.986,4604.23,0.902690698,0.590226826
54,Slovakia,20.162643,49.21669,1962,868.415,841.566,4685.4,0.84436764,0.553919039
54,Slovakia,20.162643,49.21669,1963,859.358,779.052,4766.45,1.07427684,0.692384548
54,Slovakia,20.162643,49.21669,1964,895.436,817.613,4995.38,0.9254002,0.595651062
54,Slovakia,20.162643,49.21669,1965,798.84,767.767,4596.39,0.809564905,0.530187144
54,Slovakia,20.162643,49.21669,1966,923.293,832.128,4854.94,0.940160233,0.624068002
54,Slovakia,20.162643,49.21669,1967,1005.97,948.849,5726.08,1.091079309,0.714119015
54,Slovakia,20.162643,49.21669,1968,925.682,917.505,5524.06,1.176440426,0.775210728
54,Slovakia,20.162643,49.21669,1969,986.636,938.81,6206.87,0.937714779,0.605355151
54,Slovakia,20.162643,49.21669,1970,1085.67,1076.62,6793.61,0.890063474,0.56630199
54,Slovakia,20.162643,49.21669,1971,1095.69,975.849,6511.89,0.738519038,0.471698514
54,Slovakia,20.162643,49.21669,1972,1059.07,1005.36,5975.26,0.680853458,0.428556273
54,Slovakia,20.162643,49.21669,1973,1048.89,1011.75,6014.76,0.652992356,0.411524063
54,Slovakia,20.162643,49.21669,1974,1124.53,1075.43,6128.78,0.565446443,0.350881095
54,Slovakia,20.162643,49.21669,1975,1163.31,1131.96,6471.68,0.789088006,0.49159347
54,Slovakia,20.162643,49.21669,1976,1081.37,1117.17,6323.62,0.948015427,0.57612231
54,Slovakia,20.162643,49.21669,1977,1413.68,1404.57,7669.54,1.041794164,0.623438445
54,Slovakia,20.162643,49.21669,1978,1192.1,1231.89,6425.87,0.681942226,0.42690785
54,Slovakia,20.162643,49.21669,1979,1221.12,1236.14,6572.47,1.072127846,0.658105944
54,Slovakia,20.162643,49.21669,1980,1263.71,1269.29,6474.49,0.680000217,0.418419532
54,Slovakia,20.162643,49.21669,1981,1349.8,1345.65,7231.03,0.918670929,0.566944662
54,Slovakia,20.162643,49.21669,1982,1205.73,1191.53,6057.83,0.739581673,0.454793657
54,Slovakia,20.162643,49.21669,1983,1301.6,1326.85,6397.95,0.915962913,0.527080337
54,Slovakia,20.162643,49.21669,1984,1332.22,1286.38,6575.99,0.6459355,0.396676145
54,Slovakia,20.162643,49.21669,1985,1153.48,1115.44,5216.69,0.663480103,0.387302907
54,Slovakia,20.162643,49.21669,1986,1215.94,1197.04,5577.44,0.895584759,0.514215407
54,Slovakia,20.162643,49.21669,1987,1371.27,1402.37,6231.64,1.19196271,0.687057827
54,Slovakia,20.162643,49.21669,1988,1203.28,1246.4,5532.28,0.926020263,0.535325892
54,Slovakia,20.162643,49.21669,1989,1092.36,1043.32,4309.95,0.621441893,0.377538386
54,Slovakia,20.162643,49.21669,1990,1089.54,1106.14,4750.79,0.715746977,0.403078402
54,Slovakia,20.162643,49.21669,1991,1059.94,1109.33,4563.07,0.742580686,0.408813141
54,Slovakia,20.162643,49.21669,1992,1032.58,1076.83,4250.31,0.639512734,0.361652925
54,Slovakia,20.162643,49.21669,1993,1100.74,1127.66,4085.24,0.543546911,0.299917371
54,Slovakia,20.162643,49.21669,1994,1054.73,1042.61,4064.31,0.90292909,0.480158423
54,Slovakia,20.162643,49.21669,1995,1030.59,1122.07,3768.8,0.817315589,0.428381133
54,Slovakia,20.162643,49.21669,1996,938.69,951.237,3132.61,0.771690066,0.414494188
54,Slovakia,20.162643,49.21669,1997,851.451,899.661,2778.39,0.919159389,0.484962735
54,Slovakia,20.162643,49.21669,1998,931.386,964.567,3142.43,0.832576934,0.452040794
54,Slovakia,20.162643,49.21669,1999,966.739,1035.64,3266.98,0.954887252,0.511869865
54,Slovakia,20.162643,49.21669,2000,840.265,893.57,2572.58,1.074751829,0.538664546
54,Slovakia,20.162643,49.21669,2001,841.937,921.586,2441.25,1.290170502,0.658814456
54,Slovakia,20.162643,49.21669,2002,788.06,863.044,2161.87,1.311385796,0.685647635
54,Slovakia,20.162643,49.21669,2003,892.109,972.509,2135.39,1.187492606,0.617918807
54,Slovakia,20.162643,49.21669,2004,820.292,845.098,2027.3,0.757072018,0.365198779
54,Slovakia,20.162643,49.21669,2005,709.183,731.492,1297.66,1.146214452,0.596331386
54,Slovakia,20.162643,49.21669,2006,865.179,897.225,1745.93,1.274402766,0.624080113
54,Slovakia,20.162643,49.21669,2007,791.61,788.635,1276.78,1.636501864,0.849489162
54,Slovakia,20.162643,49.21669,2008,723.218,695.114,1000.36,1.42666678,0.725201637
54,Slovakia,20.162643,49.21669,2009,769.688,688.235,1078.43,1.839497059,0.916249392
54,Slovakia,20.162643,49.21669,2010,803.924,716.276,949.16,1.470776057,0.752773179
54,Slovakia,20.162643,49.21669,2011,746.949,630.564,856.501,1.42582378,0.720865932
54,Slovakia,20.162643,49.21669,2012,798.894,619.022,861.111,1.663333253,0.807884562
54,Slovakia,20.162643,49.21669,2013,770.9,598.198,840.877,1.561878905,0.760890465
54,Slovakia,20.162643,49.21669,2014,762.882,567.707,898.907,1.063017555,0.552523085
54,Slovakia,20.162643,49.21669,2015,755.092,537.558,742.695,1.136970102,0.529101855
54,Slovakia,20.162643,49.21669,2016,779.017,532.974,837.466,1.004212166,0.492555689
54,Slovakia,20.162643,49.21669,2017,722.774,466.65,721.253,1.288047344,0.595564748
54,Slovakia,20.162643,49.21669,2018,724.746,472.394,725.389,1.446395026,0.636529505
55,Slovakia,19.222849,48.98579,1950,770.483,480.334,2400.13,0.989418459,1.015309181
55,Slovakia,19.222849,48.98579,1951,866.135,594.082,3093.09,0.869242343,0.885367091
55,Slovakia,19.222849,48.98579,1952,801.871,565.999,3139.78,0.828172348,0.850841208
55,Slovakia,19.222849,48.98579,1953,810.752,561.727,2848.18,0.886016005,0.895007248
55,Slovakia,19.222849,48.98579,1954,725.15,559.864,3091.16,0.827458699,0.818749229
55,Slovakia,19.222849,48.98579,1955,837.843,616.106,3146.28,0.754954539,0.79386784
55,Slovakia,19.222849,48.98579,1956,824.44,633.196,3582.79,0.723379312,0.757003654
55,Slovakia,19.222849,48.98579,1957,954.921,778.476,4151.24,0.936829017,0.999195922
55,Slovakia,19.222849,48.98579,1958,926.191,757.649,4359.82,0.799806665,0.849344614
55,Slovakia,19.222849,48.98579,1959,896.636,819.894,4440.95,0.633675854,0.677112818
55,Slovakia,19.222849,48.98579,1960,878.717,741.547,4214.02,0.701063463,0.734717658
55,Slovakia,19.222849,48.98579,1961,974.709,835.626,4924.93,0.78431946,0.815144525
55,Slovakia,19.222849,48.98579,1962,1021.66,932.925,5187.83,0.844261369,0.859024562
55,Slovakia,19.222849,48.98579,1963,982.732,846.906,5027.36,1.005708777,1.025934703
55,Slovakia,19.222849,48.98579,1964,990.26,864.4,5283.5,0.858096522,0.867324573
55,Slovakia,19.222849,48.98579,1965,879.54,801.462,4805.31,0.668611309,0.698917993
55,Slovakia,19.222849,48.98579,1966,1017.13,858.359,4929.64,0.909820919,0.932982632
55,Slovakia,19.222849,48.98579,1967,1143.29,1041.44,6187.44,1.027212995,0.996155034
55,Slovakia,19.222849,48.98579,1968,1009.32,960.846,5762.59,1.062260073,1.07435654
55,Slovakia,19.222849,48.98579,1969,1078.36,1004.67,6478.62,1.053082562,1.054134372
55,Slovakia,19.222849,48.98579,1970,1135.26,1043.76,6767.4,0.985452391,0.96327323
55,Slovakia,19.222849,48.98579,1971,1159.02,1002.02,6606.98,0.806505373,0.820916384
55,Slovakia,19.222849,48.98579,1972,1135.17,1022.26,6170.51,0.923097604,0.900904703
55,Slovakia,19.222849,48.98579,1973,1213.52,1126.14,6667.67,0.864603976,0.844774896
55,Slovakia,19.222849,48.98579,1974,1235.13,1184.42,6551.45,0.541918457,0.541160252
55,Slovakia,19.222849,48.98579,1975,1316.7,1225.06,6848.02,0.679608987,0.662182607
55,Slovakia,19.222849,48.98579,1976,1196.69,1185.22,6662.23,0.682817659,0.661505082
55,Slovakia,19.222849,48.98579,1977,1581.67,1517.22,8082.98,0.692173147,0.663311787
55,Slovakia,19.222849,48.98579,1978,1311.14,1315.54,6713.17,0.586740834,0.576465102
55,Slovakia,19.222849,48.98579,1979,1262.88,1254.34,6604.4,0.942807522,0.877660643
55,Slovakia,19.222849,48.98579,1980,1476.79,1429.75,7136.28,0.614611038,0.572469944
55,Slovakia,19.222849,48.98579,1981,1439.36,1378.71,7520.75,0.814312741,0.765946896
55,Slovakia,19.222849,48.98579,1982,1352.59,1330.7,6675.58,0.645755629,0.600327591
55,Slovakia,19.222849,48.98579,1983,1483.79,1434.78,6967.69,0.771055007,0.680557693
55,Slovakia,19.222849,48.98579,1984,1500.18,1434.39,7147.93,0.694688003,0.637122049
55,Slovakia,19.222849,48.98579,1985,1221.95,1125.3,5315.81,0.633044243,0.573686264
55,Slovakia,19.222849,48.98579,1986,1306.96,1264.46,5909.5,0.808157548,0.733179184
55,Slovakia,19.222849,48.98579,1987,1496.79,1487.81,6759.92,0.895193872,0.781884456
55,Slovakia,19.222849,48.98579,1988,1389.04,1375.24,5984.63,0.914160674,0.848906755
55,Slovakia,19.222849,48.98579,1989,1274.02,1177.81,4799.2,0.75441263,0.701658393
55,Slovakia,19.222849,48.98579,1990,1255.11,1212.15,5170.93,0.790302915,0.717189354
55,Slovakia,19.222849,48.98579,1991,1166.07,1162.18,4747.75,0.785815005,0.696143756
55,Slovakia,19.222849,48.98579,1992,1227.12,1216.68,4705.79,0.841602916,0.736200708
55,Slovakia,19.222849,48.98579,1993,1185.1,1171.69,4023.71,0.654192331,0.58489425
55,Slovakia,19.222849,48.98579,1994,1200.71,1149.39,4334.62,0.790328129,0.690723582
55,Slovakia,19.222849,48.98579,1995,1232.47,1257.26,4240.98,0.732093559,0.65389978
55,Slovakia,19.222849,48.98579,1996,1052.06,1054.31,3320.6,0.581165042,0.534193816
55,Slovakia,19.222849,48.98579,1997,1017.92,1005.56,3030.91,0.814121019,0.726978231
55,Slovakia,19.222849,48.98579,1998,964.406,989.885,3135.02,0.873793186,0.814328684
55,Slovakia,19.222849,48.98579,1999,1054.15,1097.41,3186.2,1.115454089,0.978315835
55,Slovakia,19.222849,48.98579,2000,955.604,988.205,2672.01,1.183086498,1.070209723
55,Slovakia,19.222849,48.98579,2001,941.806,981.263,2501.67,1.512962737,1.386935131
55,Slovakia,19.222849,48.98579,2002,900.435,938.445,2168.45,1.432559459,1.241649364
55,Slovakia,19.222849,48.98579,2003,978.602,1002.7,2076.93,1.15778315,0.957306502
55,Slovakia,19.222849,48.98579,2004,937.308,928.725,2022.31,0.933212934,0.786127557
55,Slovakia,19.222849,48.98579,2005,806.813,811.733,1260.12,1.27858266,1.124445375
55,Slovakia,19.222849,48.98579,2006,913.537,919.024,1542.37,1.332519614,1.134538351
55,Slovakia,19.222849,48.98579,2007,847.88,823.456,1248.24,1.608725178,1.448023371
55,Slovakia,19.222849,48.98579,2008,844.215,751.899,1025.04,1.662936211,1.537499567
55,Slovakia,19.222849,48.98579,2009,871.985,728.97,1029.35,2.017238278,1.792428672
55,Slovakia,19.222849,48.98579,2010,882.777,734.67,914.775,1.741490126,1.454667748
55,Slovakia,19.222849,48.98579,2011,832.892,658.414,820.674,1.664671892,1.369692011
55,Slovakia,19.222849,48.98579,2012,984.297,700.757,917.712,1.746907748,1.470085247
55,Slovakia,19.222849,48.98579,2013,873.453,625.848,826.245,1.499380787,1.24737353
55,Slovakia,19.222849,48.98579,2014,821.148,585.419,886.123,1.472621132,1.102217686
55,Slovakia,19.222849,48.98579,2015,892.711,609.953,804.414,1.495137465,1.34013401
55,Slovakia,19.222849,48.98579,2016,847.648,561.673,813.751,1.425425428,1.334234597
55,Slovakia,19.222849,48.98579,2017,858.121,507.625,755.198,1.446295851,1.315412456
55,Slovakia,19.222849,48.98579,2018,788.549,492.755,711.035,1.995086638,1.669728971
56,Poland,19.05,49.5833,1950,741.062,465.553,2285.21,1.240174926,1.758369272
56,Poland,19.05,49.5833,1951,844.731,585.001,3008.26,1.192973174,1.701695278
56,Poland,19.05,49.5833,1952,774.552,563.127,3062.14,1.194108393,1.701400205
56,Poland,19.05,49.5833,1953,782.774,543.769,2732.03,1.308409777,1.778897841
56,Poland,19.05,49.5833,1954,719.249,542.461,3036.92,1.167296417,1.560876121
56,Poland,19.05,49.5833,1955,810.28,596.037,3029.33,1.06663804,1.478017798
56,Poland,19.05,49.5833,1956,772.236,602.443,3382.67,0.992727935,1.368970593
56,Poland,19.05,49.5833,1957,940.524,761.287,4071.48,1.119517761,1.489953713
56,Poland,19.05,49.5833,1958,891.629,728.33,4201.55,1.010085925,1.366326817
56,Poland,19.05,49.5833,1959,873.121,757.324,4322.39,1.026487,1.396264164
56,Poland,19.05,49.5833,1960,827.268,702.192,3999.51,0.91951004,1.241086977
56,Poland,19.05,49.5833,1961,940.337,799.798,4738.55,0.98985144,1.307565209
56,Poland,19.05,49.5833,1962,908.871,868.669,4854.46,0.873213802,1.133325174
56,Poland,19.05,49.5833,1963,874.809,763.751,4327.46,1.046790928,1.322913112
56,Poland,19.05,49.5833,1964,959.184,843.911,5133.24,1.056221332,1.344655467
56,Poland,19.05,49.5833,1965,875.879,767.859,4725.42,0.870953691,1.111018866
56,Poland,19.05,49.5833,1966,983.768,820.176,4734.22,1.115776557,1.424100792
56,Poland,19.05,49.5833,1967,1121.74,992.154,5944.36,1.109220125,1.412158536
56,Poland,19.05,49.5833,1968,974.585,887.157,5583.57,1.076876192,1.355700009
56,Poland,19.05,49.5833,1969,1043.67,925.713,6178.27,0.952740099,1.198558656
56,Poland,19.05,49.5833,1970,1125.32,1011.06,6667.2,1.00702083,1.262923471
